None,ticker,date,open,high,low,close,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume
192,AAPL,2014-03-28,538.32,538.9399,534.25,536.86,0.0,1.0,71.980671291297,72.063560312945,71.436457195303,71.785449527132,50141000.0
193,AAPL,2014-03-27,540.015,541.5,535.1201,537.46,0.0,1.0,72.20731573668,72.405880339273,71.552801343933,71.865677649392,55507900.0
194,AAPL,2014-03-26,546.52,549.0,538.86,539.78,0.0,1.0,73.077122295511,73.408731867518,72.052876601331,72.175893055462,74942000.0
195,AAPL,2014-03-25,541.5,545.75,539.59,544.99,0.0,1.0,72.405880339273,72.974162871945,72.150487483413,72.87254058375,70573300.0
196,AAPL,2014-03-24,538.42,540.5,535.06,539.19,0.0,1.0,71.994042645007,72.272166802174,71.544765160353,72.097002068574,88925200.0
197,AAPL,2014-03-21,531.93,533.75,526.33,532.87,0.0,1.0,71.126241789233,71.369600426753,70.377445981477,71.251932514106,93511600.0
198,AAPL,2014-03-20,529.89,532.67,527.35,528.7,0.0,1.0,70.85346617355,71.225189806686,70.513833789318,70.694347064402,52099600.0
199,AAPL,2014-03-19,532.26,536.24,529.0,531.26,0.0,1.0,71.170367256475,71.702547134131,70.734461125532,71.036653719376,56189000.0
200,AAPL,2014-03-18,525.9,531.97,525.2001,531.4,0.0,1.0,70.319949160524,71.131590330717,70.226363055908,71.05537361457,52411800.0
201,AAPL,2014-03-17,527.7,529.97,525.85,526.74,0.0,1.0,70.560633527303,70.864163256518,70.313263483669,70.432268531687,49886200.0
202,AAPL,2014-03-14,528.79,530.89,523.0,524.69,0.0,1.0,70.706381282741,70.987179710649,69.932179902936,70.158155780634,59299800.0
203,AAPL,2014-03-13,537.44,539.66,529.16,530.65,0.0,1.0,71.86300337865,72.15984743101,70.755855291468,70.955088461746,64435700.0
204,AAPL,2014-03-12,534.51,537.35,532.0,536.61,0.0,1.0,71.471222714949,71.850969160311,71.13560173683,71.752021142857,49831600.0
205,AAPL,2014-03-11,535.45,538.74,532.59,536.09,0.0,1.0,71.596913439822,72.036830976879,71.214492723718,71.682490103566,69806100.0
206,AAPL,2014-03-10,528.36,533.33,528.3391,530.92,0.0,1.0,70.648884461788,71.313440741172,70.646089848863,70.991191116762,44646000.0
207,AAPL,2014-03-07,531.09,531.98,526.05,530.44,0.0,1.0,71.013922418069,71.132927466088,70.340006191089,70.927008618955,55182400.0
208,AAPL,2014-03-06,532.79,534.4399,528.1,530.75,0.0,1.0,71.241235431138,71.461849395998,70.614118942142,70.968459815455,46372200.0
209,AAPL,2014-03-05,530.92,534.75,529.13,532.36,0.0,1.0,70.991191116762,71.503313963853,70.751843885355,71.183738610185,50015700.0
210,AAPL,2014-03-04,531.0,532.64,527.77,531.24,0.0,1.0,71.00188819973,71.221178400573,70.5699934749,71.033979448634,64785000.0
211,AAPL,2014-03-03,523.42,530.65,522.81,527.76,0.0,1.0,69.988339588518,70.955088461746,69.906774330887,70.568656339529,59695300.0
212,AAPL,2014-02-28,529.08,532.75,522.12,526.24,0.0,1.0,70.7451582085,71.235886889654,69.814511990288,70.365411763138,92992200.0
213,AAPL,2014-02-27,517.14,528.78,516.05,527.67,0.0,1.0,69.148618575534,70.70504414737,69.002870820096,70.55662212119,75470500.0
214,AAPL,2014-02-26,523.61,525.0,515.6,517.35,0.0,1.0,70.013745160566,70.199606977134,68.942699728401,69.176698418325,69054300.0
215,AAPL,2014-02-25,529.38,529.565,521.0,522.06,0.0,1.0,70.785272269629,70.810009273993,69.664752828737,69.806489178062,57988000.0
216,AAPL,2014-02-24,523.15,529.9199,522.42,527.55,0.0,1.0,69.952236933501,70.857464208309,69.854626051418,70.540576496738,72227400.0
217,AAPL,2014-02-21,532.7927,534.57,524.6,525.25,0.0,1.0,71.241596457688,71.479245527175,70.146121562295,70.233035361409,69696200.0
218,AAPL,2014-02-20,532.99,537.0,529.0,531.15,0.0,1.0,71.267978138558,71.804169422326,70.734461125532,71.021945230295,76464500.0
219,AAPL,2014-02-19,544.75,546.89,534.35,537.37,0.0,1.0,72.840449334846,73.126596304238,71.449828549013,71.853643431053,78442000.0
220,AAPL,2014-02-18,546.0,551.19,545.61,545.99,0.0,1.0,73.00759125622,73.701564513765,72.955442976751,73.006254120849,65062900.0
221,AAPL,2014-02-14,542.47,545.9799,541.21,543.99,0.0,1.0,72.535582470259,73.004903614124,72.367103413514,72.73882704665,68231100.0
222,AAPL,2014-02-13,534.66,544.85,534.2,544.43,0.0,1.0,71.491279745514,72.853820688556,71.429771518448,72.797661002974,76849500.0
223,AAPL,2014-02-12,536.95,539.56,533.24,535.92,0.0,1.0,71.797483745471,72.1464760773,71.301406522833,71.659758802259,77025200.0
224,AAPL,2014-02-11,530.61,537.75,529.5,535.96,0.0,1.0,70.949739920262,71.904454575151,70.801317894081,71.665107343743,70564200.0
225,AAPL,2014-02-10,518.66,531.99,518.0,528.99,0.0,1.0,69.351863151925,71.134264601459,69.263612217439,70.733123990161,86389800.0
226,AAPL,2014-02-07,521.38,522.9299,517.38,519.68,0.0,1.0,69.715563972835,69.922806583985,69.180709824438,69.488250959766,92570100.0
227,AAPL,2014-02-06,510.06,513.5,507.81,512.51,3.05,1.0,68.201926732871,68.661901300492,67.901071274397,68.529524898764,64441300.0
228,AAPL,2014-02-05,506.56,515.28,506.2519,512.59,0.0,1.0,67.33322238482,68.49230659833,67.292268962093,68.134745069163,82086200.0
229,AAPL,2014-02-04,505.85,509.46,502.76,508.79,0.0,1.0,67.23884740872,67.718697639313,66.828116878933,67.629639563275,94170300.0
230,AAPL,2014-02-03,502.61,507.73,499.3,501.53,0.0,1.0,66.808178503701,67.488741711633,66.368205023572,66.664622202027,100366000.0
231,AAPL,2014-01-31,495.18,501.53,493.55,500.6,0.0,1.0,65.820564317189,66.664622202027,65.603900639664,66.541004275586,116199300.0
232,AAPL,2014-01-30,502.54,506.5,496.7,499.782,0.0,1.0,66.798873928592,67.325247034727,66.022606519544,66.432273669319,169625400.0
233,AAPL,2014-01-29,503.95,507.37,498.62,500.75,0.0,1.0,66.986294655777,67.440889611075,66.277817722519,66.560942650819,125702500.0
234,AAPL,2014-01-28,508.76,515.0,502.07,506.5,0.0,1.0,67.625651888229,68.455088297897,66.736400352864,67.325247034727,266380800.0
235,AAPL,2014-01-27,550.07,554.8,545.75,550.5,0.0,1.0,73.116680427231,73.745403859559,72.542455220538,73.173837102897,138719700.0
236,AAPL,2014-01-24,554.0,555.62,544.75,546.07,0.0,1.0,73.63906585832,73.85440031083,72.409532718989,72.584990421034,107338700.0
237,AAPL,2014-01-23,549.94,556.5,544.8064,556.18,0.0,1.0,73.09940050203,73.971372112193,72.417029548076,73.928836911697,100809800.0
238,AAPL,2014-01-22,550.9147,557.29,547.81,551.51,0.0,1.0,73.22896006429,74.076380888417,72.816275573729,73.308088829462,94996300.0
239,AAPL,2014-01-21,540.99,550.07,540.42,549.07,0.0,1.0,71.909744113163,73.116680427231,71.83397828728,72.983757925682,82131700.0
240,AAPL,2014-01-17,551.48,552.07,539.9,540.67,0.0,1.0,73.304101154415,73.38252543033,71.764858586474,71.867208912667,106684900.0
241,AAPL,2014-01-16,554.9,556.85,551.68,554.25,0.0,1.0,73.758696109714,74.017894987735,73.330685654725,73.672296483707,57319500.0
242,AAPL,2014-01-15,553.52,560.2,551.66,557.36,0.0,1.0,73.575263057576,74.463185367926,73.328027204694,74.085685463525,97909700.0
243,AAPL,2014-01-14,538.22,546.73,537.66,546.39,0.0,1.0,71.541548783872,72.672719272056,71.467112183004,72.627525621529,83140400.0
244,AAPL,2014-01-13,529.91,542.5,529.88,535.73,0.0,1.0,70.436962795997,72.110457090503,70.43297512095,71.210571755014,94623200.0
245,AAPL,2014-01-10,539.83,540.8,531.11,532.94,0.0,1.0,71.755554011366,71.884488837869,70.596469797856,70.839717975691,76244000.0
246,AAPL,2014-01-09,546.8,546.86,535.3501,536.519,0.0,1.0,72.682023847165,72.689999197258,71.160074496675,71.315447608736,69787200.0
247,AAPL,2014-01-08,538.81,545.56,538.69,543.46,0.0,1.0,71.619973059786,72.517199945244,71.6040223596,72.23806269199,64632400.0
248,AAPL,2014-01-07,544.32,545.96,537.925,540.0375,0.0,1.0,72.352376043322,72.570368945863,71.502336645915,71.783135430437,79302300.0
249,AAPL,2014-01-06,537.45,546.8,533.6,543.93,0.0,1.0,71.439198457679,72.682023847165,70.927446826714,72.300536267718,103152700.0
250,AAPL,2014-01-03,552.86,553.7,540.43,540.98,0.0,1.0,73.487534206554,73.599189107855,71.835307512296,71.908414888148,98116900.0
251,AAPL,2014-01-02,555.68,557.03,552.021,553.13,0.0,1.0,73.862375660923,74.041821038014,73.376012227754,73.523423281972,58671200.0
252,AAPL,2013-12-31,554.17,561.28,554.0,561.02,0.0,1.0,73.661662683583,74.606741669599,73.63906585832,74.572181819196,55771100.0
253,AAPL,2013-12-30,557.46,560.09,552.321,554.52,0.0,1.0,74.09897771368,74.448563892755,73.415888978218,73.708185559125,63407400.0
254,AAPL,2013-12-27,563.82,564.41,559.5,560.09,0.0,1.0,74.944364823534,75.022789099448,74.370139616841,74.448563892755,56471100.0
255,AAPL,2013-12-26,568.1,569.5,563.376,563.9,0.0,1.0,75.513273130165,75.699364632334,74.885347232846,74.954998623658,51002000.0
256,AAPL,2013-12-24,569.89,571.88,566.03,567.67,0.0,1.0,75.751204407938,76.015720186021,75.238123551958,75.456116454499,41888700.0
257,AAPL,2013-12-23,568.0,570.72,562.76,570.09,0.0,1.0,75.49998088001,75.861530084224,74.803466971892,75.777788908248,125326600.0
258,AAPL,2013-12-20,545.43,551.61,544.8175,549.02,0.0,1.0,72.499920020042,73.321381079617,72.418504987843,72.977111800604,109103400.0
259,AAPL,2013-12-19,549.5,550.0,543.7301,544.46,0.0,1.0,73.040914601348,73.107375852123,72.273965059658,72.370985193539,80077200.0
260,AAPL,2013-12-18,549.7,551.45,538.8,550.77,0.0,1.0,73.067499101658,73.300113479369,71.61864383477,73.209726178315,141465800.0
261,AAPL,2013-12-17,555.81,559.44,553.375,554.99,0.0,1.0,73.879655586124,74.362164266748,73.555989294851,73.770659134854,57475600.0
262,AAPL,2013-12-16,555.02,562.6389,555.01,557.5,0.0,1.0,73.7746468099,74.787370056954,73.773317584885,74.104294613742,70648200.0
263,AAPL,2013-12-13,562.85,562.88,553.67,554.43,0.0,1.0,74.815429997031,74.819417672078,73.595201432808,73.696222533986,83205500.0
264,AAPL,2013-12-12,562.1415,565.34,560.03,560.54,0.0,1.0,74.721254404683,75.146407025889,74.440588542662,74.508379018452,65572500.0
265,AAPL,2013-12-11,567.0,570.97,559.69,561.36,0.0,1.0,75.367058378461,75.894760709612,74.395394892135,74.617375469723,89929700.0
266,AAPL,2013-12-10,563.58,567.88,561.2,565.55,0.0,1.0,74.912463423162,75.484030179824,74.596107869475,75.174320751214,69567400.0
267,AAPL,2013-12-09,560.9001,569.58,560.9001,566.43,0.0,1.0,74.55624441126,75.709998432458,74.55624441126,75.291292552578,80123400.0
268,AAPL,2013-12-06,565.79,566.75,559.57,560.02,0.0,1.0,75.206222151586,75.333827753074,74.379444191949,74.439259317647,86088100.0
269,AAPL,2013-12-05,572.65,575.1358,566.41,567.901,0.0,1.0,76.118070512214,76.448489266566,75.288634102547,75.486821552357,111895000.0
270,AAPL,2013-12-04,565.5,569.19,560.82,565.0,0.0,1.0,75.167674626137,75.658158656854,74.545597318886,75.101213375362,94452400.0
271,AAPL,2013-12-03,558.3,566.38,557.68,566.322,0.0,1.0,74.210632614982,75.2846464275,74.128220664021,75.27693692241,112742000.0
272,AAPL,2013-12-02,558.0,564.3299,550.82,551.23,0.0,1.0,74.170755864517,75.012142007074,73.216372303393,73.270870529028,118136200.0
273,AAPL,2013-11-29,549.48,558.33,547.81,556.07,0.0,1.0,73.038256151317,74.214620290028,72.816275573729,73.914215436527,79531900.0
274,AAPL,2013-11-27,536.3098,546.0,533.4,545.96,0.0,1.0,71.287640221412,72.575685845925,70.900862326404,72.570368945863,90862100.0
275,AAPL,2013-11-26,524.12,536.14,524.0,533.4,0.0,1.0,69.667341512026,71.265069980649,69.65139081184,70.900862326404,100345700.0
276,AAPL,2013-11-25,521.02,525.87,521.0,523.74,0.0,1.0,69.255281757223,69.899955889738,69.252623307192,69.616830961438,57327900.0
277,AAPL,2013-11-22,519.52,522.16,518.53,519.8,0.0,1.0,69.055898004899,69.40681340899,68.924304728366,69.093116305333,55931400.0
278,AAPL,2013-11-21,517.6,521.21,513.67,521.136,0.0,1.0,68.800686801925,69.280537032518,68.278301370836,69.270700767403,65506700.0
279,AAPL,2013-11-20,519.23,520.42,514.33,515.0,0.0,1.0,69.01735047945,69.175528256294,68.366030221858,68.455088297897,48479200.0
280,AAPL,2013-11-19,519.03,523.38,517.97,519.55,0.0,1.0,68.99076597914,69.56897886088,68.849868127498,69.059885679946,52234700.0
281,AAPL,2013-11-18,524.99,527.19,518.2,518.629,0.0,1.0,69.782984088374,70.075413591783,68.880440302854,68.937464056019,61236000.0
282,AAPL,2013-11-15,526.58,529.09,524.49,524.991,0.0,1.0,69.994330865838,70.327966344726,69.7165228376,69.783117010876,79480100.0
283,AAPL,2013-11-14,522.81,529.28,521.87,528.16,0.0,1.0,69.493213034997,70.353221620021,69.36826588354,70.204348418285,70604800.0
284,AAPL,2013-11-13,518.0,522.25,516.96,520.634,0.0,1.0,68.853855802544,69.418776434129,68.715616400933,69.203973671625,49305200.0
285,AAPL,2013-11-12,517.67,523.92,517.0,520.01,0.0,1.0,68.809991377033,69.640757011716,68.720933300995,69.121030030659,51069200.0
286,AAPL,2013-11-11,519.99,521.67,514.41,519.048,0.0,1.0,69.118371580628,69.34168138323,68.376664021982,68.993158584168,56863100.0
287,AAPL,2013-11-08,514.58,521.13,512.59,520.56,0.0,1.0,68.399260847246,69.269903232394,68.134745069163,69.194137406511,69829200.0
288,AAPL,2013-11-07,519.58,523.19,512.38,512.492,0.0,1.0,69.063873354992,69.543723585585,68.106831343837,68.121718664011,65655100.0
289,AAPL,2013-11-06,524.15,524.86,518.2,520.92,3.05,1.0,69.671329187073,69.765704163173,68.880440302854,69.241989507068,55843900.0
290,AAPL,2013-11-05,524.58,528.885,523.0,525.449,0.0,1.0,69.322600255011,69.891500697456,69.113805202964,69.437437533637,66303300.0
291,AAPL,2013-11-04,521.1,526.82,518.81,526.75,0.0,1.0,68.862722545438,69.618613493356,68.560101868737,69.609363079658,61156900.0
292,AAPL,2013-11-01,524.02,524.8,515.84,520.03,0.0,1.0,69.248596945424,69.351672983777,68.167620030395,68.721323364622,68722500.0
293,AAPL,2013-10-31,525.0,527.49,521.27,522.702,0.0,1.0,69.378102737201,69.707153167326,68.885187835849,69.074424870362,68924100.0
294,AAPL,2013-10-30,519.61,527.52,517.02,524.896,0.0,1.0,68.665820882432,69.711117630339,68.323555575595,69.36435926542,88540900.0
295,AAPL,2013-10-29,536.27,539.25,514.54,516.678,0.0,1.0,70.867419342626,71.261222668639,67.995826633141,68.278360697241,158951800.0
296,AAPL,2013-10-28,529.04,531.0,523.21,529.876,0.0,1.0,69.911983756359,70.170995339911,69.141556444058,70.02246012567,137610200.0
297,AAPL,2013-10-25,531.315,533.23,525.11,525.958,0.0,1.0,70.212622201554,70.465687090586,69.392639101584,69.5047012561,84448000.0
298,AAPL,2013-10-24,525.0,532.47,522.45,531.91,0.0,1.0,69.378102737201,70.365254027576,69.041123381048,70.291250717989,96191200.0
299,AAPL,2013-10-23,519.0,525.67,519.0,524.96,0.0,1.0,68.58521013449,69.46664241117,68.58521013449,69.372816786516,78430800.0
300,AAPL,2013-10-22,526.405,528.4496,508.03,519.8675,0.0,1.0,69.563771755002,69.833963124252,67.1355381592,68.699849189965,133515900.0
301,AAPL,2013-10-21,511.77,524.3,511.52,521.362,0.0,1.0,67.629774548223,69.285598600218,67.596737356443,68.897345522423,99526700.0
302,AAPL,2013-10-18,505.99,509.26,505.71,508.89,0.0,1.0,66.865954674278,67.298081142756,66.828953019485,67.249186098922,72635500.0
303,AAPL,2013-10-17,499.98,504.78,499.68,504.5,0.0,1.0,66.071740583896,66.706054666065,66.032095953761,66.669053011272,63398300.0
304,AAPL,2013-10-16,500.79,502.53,499.23,501.114,0.0,1.0,66.178781085262,66.408719940048,65.972629008557,66.221597285809,62775300.0
305,AAPL,2013-10-15,497.505,502.0,495.52,498.68,0.0,1.0,65.744672385278,66.338681093476,65.482357082548,65.899947186642,80018400.0
306,AAPL,2013-10-14,489.83,497.58,489.35,496.04,0.0,1.0,64.730430597644,65.754583542812,64.666999189427,65.551074441449,65474500.0
307,AAPL,2013-10-11,486.99,493.84,485.16,492.812,0.0,1.0,64.355128099027,65.260347153789,64.1132958552,65.124498221191,66934700.0
308,AAPL,2013-10-10,491.32,492.38,487.04,489.638,0.0,1.0,64.92733226065,65.067409953796,64.361735537383,64.705058034357,69650700.0
309,AAPL,2013-10-09,484.64,487.79,478.28,486.588,0.0,1.0,64.044578496299,64.460847112722,63.204112337425,64.302004294646,75431300.0
310,AAPL,2013-10-08,489.94,490.64,480.54,480.94,0.0,1.0,64.744966962027,64.83747109901,63.502768551113,63.55562805796,72729300.0
311,AAPL,2013-10-07,486.56,492.65,485.35,487.75,0.0,1.0,64.298304129166,65.103090120918,64.138404120953,64.455561162037,78073100.0
312,AAPL,2013-10-04,483.86,484.6,478.6,483.03,0.0,1.0,63.941502457946,64.039292545614,63.246399942903,63.831818981238,64717100.0
313,AAPL,2013-10-03,490.51,492.35,480.7387,483.41,0.0,1.0,64.820291759284,65.063445490782,63.529026511139,63.882035512743,80688300.0
314,AAPL,2013-10-02,485.63,491.8,483.75,489.56,0.0,1.0,64.175405775746,64.990763668867,63.926966093563,64.694750430522,72296000.0
315,AAPL,2013-10-01,478.45,489.14,478.381,487.96,0.0,1.0,63.226577627835,64.639247948332,63.217459362904,64.483312403132,88470900.0
316,AAPL,2013-09-30,477.25,481.66,474.411,476.75,0.0,1.0,63.067999107293,63.650775170286,62.692828757444,63.001924723734,65039100.0
317,AAPL,2013-09-27,483.78,484.67,480.72,482.75,0.0,1.0,63.930930556577,64.048542959312,63.526555329194,63.794817326445,57010100.0
318,AAPL,2013-09-26,486.0,488.56,483.9,486.22,0.0,1.0,64.22430081958,64.562601663403,63.946788408631,64.253373548346,59305400.0
319,AAPL,2013-09-25,489.2,489.64,481.4301,481.53,0.0,1.0,64.647176874359,64.705322331891,63.620394168725,63.63359583056,79239300.0
320,AAPL,2013-09-24,494.88,495.47,487.82,489.1,0.0,1.0,65.397781871592,65.475749644192,64.464811575736,64.633961997647,91086100.0
321,AAPL,2013-09-23,496.1,496.91,482.6,490.64,0.0,1.0,65.559003367477,65.666043868842,63.774995011377,64.83747109901,190526700.0
322,AAPL,2013-09-20,478.0,478.55,466.0,467.41,0.0,1.0,63.167110682632,63.239792504547,61.58132547721,61.767655238847,174825700.0
323,AAPL,2013-09-19,470.7,475.83,469.25,472.3,0.0,1.0,62.202424682667,62.880347857985,62.010808970345,62.413862710057,101135300.0
324,AAPL,2013-09-18,463.18,466.35,460.66,464.68,0.0,1.0,61.208665953936,61.627577545702,60.875651060798,61.406889104614,114215500.0
325,AAPL,2013-09-17,447.96,459.71,447.5,455.32,0.0,1.0,59.197361718393,60.750109732035,59.136573285519,60.169976644385,99845200.0
326,AAPL,2013-09-16,461.0,461.6099,447.22,450.12,0.0,1.0,60.920581641618,61.001179174684,59.099571630725,59.482803055369,135926700.0
327,AAPL,2013-09-13,469.3402,471.8292,464.7,464.9,0.0,1.0,62.022728789139,62.351647070497,61.409532079956,61.43596183338,74708900.0
328,AAPL,2013-09-12,468.5,475.4,466.01,472.69,0.0,1.0,61.911697395007,62.823523888124,61.582646964882,62.465400729233,101012800.0
329,AAPL,2013-09-11,467.0101,473.69,464.81,467.71,0.0,1.0,61.714808946877,62.597549496351,61.424068444339,61.807299868983,224674100.0
330,AAPL,2013-09-10,506.2,507.45,489.5,494.64,0.0,1.0,66.893705915373,67.058891874271,64.686821504495,65.366066167484,185798900.0
331,AAPL,2013-09-09,505.0,507.92,503.48,506.17,0.0,1.0,66.735127394831,67.121001794817,66.534261268811,66.88974145236,85171800.0
332,AAPL,2013-09-06,498.44,499.38,489.95,498.22,0.0,1.0,65.868231482534,65.992451323625,64.746288449698,65.839158753768,89881400.0
333,AAPL,2013-09-05,500.25,500.68,493.64,495.27,0.0,1.0,66.107420751018,66.164244720879,65.233917400365,65.449319890768,59091900.0
334,AAPL,2013-09-04,499.56,502.24,496.28,498.691,0.0,1.0,66.016238101706,66.370396797584,65.582790145558,65.90140082308,86258200.0
335,AAPL,2013-09-03,493.1,500.6,487.35,488.58,0.0,1.0,65.162557066121,66.15367281951,64.40270165519,64.565244638746,82982200.0
336,AAPL,2013-08-30,492.0,492.95,486.5,487.216,0.0,1.0,65.017193422291,65.142734751053,64.290375203139,64.384993720396,68074300.0
337,AAPL,2013-08-29,491.65,496.5,491.13,491.7,0.0,1.0,64.970941353799,65.611862874324,64.902223994898,64.977548792155,59914400.0
338,AAPL,2013-08-28,486.0,495.8,486.0,490.896,0.0,1.0,64.22430081958,65.519358737341,64.22430081958,64.871301183392,76902000.0
339,AAPL,2013-08-27,498.0,502.51,486.3,488.59,0.0,1.0,65.810086025002,66.406076964706,64.263945449715,64.566566126417,106047200.0
340,AAPL,2013-08-26,500.75,510.2,500.5,502.97,0.0,1.0,66.173495134577,67.422300983847,66.140457942798,66.46686539758,82741400.0
341,AAPL,2013-08-23,503.27,503.35,499.35,501.02,0.0,1.0,66.506510027716,66.517081929085,65.988486860612,66.209175301699,55682900.0
342,AAPL,2013-08-22,504.98,505.59,498.2,502.96,0.0,1.0,66.732484419489,66.813095167431,65.836515778425,66.465543909909,61051900.0
343,AAPL,2013-08-21,503.59,507.15,501.2,502.36,0.0,1.0,66.548797633194,67.019247244136,66.232962079781,66.386254649638,83969900.0
344,AAPL,2013-08-20,509.71,510.57,500.82,501.07,0.0,1.0,67.357548087959,67.471196027681,66.182745548276,66.215782740055,89672100.0
345,AAPL,2013-08-19,504.34,513.74,504.0,507.74,0.0,1.0,66.647909208533,67.890107619446,66.602978627712,67.097215016736,127629600.0
346,AAPL,2013-08-16,500.15,502.94,498.86,502.33,0.0,1.0,66.094205874306,66.462900934567,65.923733964724,66.382290186625,90576500.0
347,AAPL,2013-08-15,496.42,502.399,489.0833,497.91,0.0,1.0,65.601290972954,66.391408451556,64.631755113236,65.798192635961,122573500.0
348,AAPL,2013-08-14,497.88,504.25,493.4,498.5,0.0,1.0,65.794228172947,66.636015819492,65.202201696257,65.876160408561,189093100.0
349,AAPL,2013-08-13,470.94,494.66,468.05,489.57,0.0,1.0,62.234140386776,65.368709142826,61.852230449803,64.696071918193,220485300.0
350,AAPL,2013-08-12,456.86,468.65,456.63,467.36,0.0,1.0,60.373485745747,61.931519710074,60.34309152931,61.761047800491,91108500.0
351,AAPL,2013-08-09,458.64,460.46,453.65,454.45,0.0,1.0,60.608710551218,60.849221307374,59.949288203297,60.055007216992,66716300.0
352,AAPL,2013-08-08,463.855,464.1,457.95,461.01,3.05,1.0,61.297866371741,61.330242819685,60.517527901907,60.921903129289,63944300.0
353,AAPL,2013-08-07,463.8,467.0,461.77,464.98,0.0,1.0,60.887770269716,61.307867002926,60.621271404585,61.042680940087,74714500.0
354,AAPL,2013-08-06,468.02,471.89,462.17,465.25,0.0,1.0,61.441772836637,61.949827323364,60.673783496237,61.078126601952,83714400.0
355,AAPL,2013-08-05,464.69,470.67,462.15,469.45,0.0,1.0,61.00460967364,61.789665443827,60.671157891654,61.629503564291,79713900.0
356,AAPL,2013-08-02,458.01,462.85,456.66,462.54,0.0,1.0,60.127657743063,60.763054052044,59.95042943374,60.722357181014,68695900.0
357,AAPL,2013-08-01,455.7527,456.8,453.26,456.676,0.0,1.0,59.831318881851,59.968808665818,59.504076654703,59.952529917406,51562700.0
358,AAPL,2013-07-31,454.99,457.3425,449.43,452.53,0.0,1.0,59.731191451095,60.04002819012,59.001273377142,59.40824208744,80739400.0
359,AAPL,2013-07-30,449.96,457.15,449.23,453.32,0.0,1.0,59.07085189858,60.014756746012,58.975017331316,59.511953468451,77355600.0
360,AAPL,2013-07-29,440.8,449.99,440.2,447.79,0.0,1.0,57.868324999764,59.074790305454,57.789556862287,58.785973801371,62014400.0
361,AAPL,2013-07-26,435.3,441.04,434.34,440.99,0.0,1.0,57.146283739559,57.899832254755,57.020254719595,57.893268243299,50038100.0
362,AAPL,2013-07-25,440.7,441.4,435.81,438.5,0.0,1.0,57.855196976852,57.947093137241,57.213236656414,57.566380472769,57373400.0
363,AAPL,2013-07-24,438.93,444.59,435.26,440.51,0.0,1.0,57.622830971294,58.365877068161,57.141032530393,57.830253733317,147984200.0
364,AAPL,2013-07-23,426.0,426.96,418.71,418.99,0.0,1.0,55.925377608665,56.051406628628,54.96834473832,55.005103202476,92348900.0
365,AAPL,2013-07-22,429.46,429.75,425.468,426.31,0.0,1.0,56.379607201449,56.417678467896,55.855536526769,55.966074479695,51949100.0
366,AAPL,2013-07-19,433.1,433.98,424.35,424.95,0.0,1.0,56.857467235476,56.972993837109,55.708765230603,55.78753336808,67180400.0
367,AAPL,2013-07-18,433.38,434.87,430.61,431.758,0.0,1.0,56.894225699632,57.089833241033,56.530579464947,56.681289167986,54719700.0
368,AAPL,2013-07-17,429.7,432.22,428.22,430.31,0.0,1.0,56.41111445644,56.741940633843,56.21681971733,56.491195396208,49747600.0
369,AAPL,2013-07-16,426.52,430.71,424.17,430.195,0.0,1.0,55.993643327812,56.54370748786,55.68513478936,56.476098169859,54134500.0
370,AAPL,2013-07-15,425.01,431.46,424.8,427.44,0.0,1.0,55.795410181828,56.642167659706,55.767841333711,56.11442113861,60479300.0
371,AAPL,2013-07-12,427.65,429.79,423.41,426.51,0.0,1.0,56.141989986727,56.422929677062,55.585361815223,55.992330525521,69890800.0
372,AAPL,2013-07-11,422.95,428.25,421.1701,427.288,0.0,1.0,55.524972909824,56.220758124204,55.291307229998,56.094466543782,81573100.0
373,AAPL,2013-07-10,419.6,424.8,418.25,420.73,0.0,1.0,55.085184142244,55.767841333711,54.907955832921,55.233530801159,70351400.0
374,AAPL,2013-07-09,413.6,423.5,410.38,422.35,0.0,1.0,54.297502767474,55.597177035844,53.874780429681,55.446204772347,88146100.0
375,AAPL,2013-07-08,420.11,421.0,410.65,415.05,0.0,1.0,55.152137059099,55.268976463024,53.910226091545,54.48785909971,74534600.0
376,AAPL,2013-07-05,420.39,423.29,415.35,417.42,0.0,1.0,55.188895523255,55.569608187727,54.527243168449,54.798993242744,68506200.0
377,AAPL,2013-07-03,420.86,422.98,417.45,420.8,0.0,1.0,55.250597230946,55.528911316698,54.802931649618,55.242720417198,60232200.0
378,AAPL,2013-07-02,409.96,421.63,409.47,418.49,0.0,1.0,53.819642733447,55.351683007374,53.755315421174,54.939463087912,117466300.0
379,AAPL,2013-07-01,402.69,412.27,401.22,409.22,0.0,1.0,52.865235467684,54.122900062733,52.672253530865,53.722495363892,97763400.0
380,AAPL,2013-06-28,391.36,400.27,388.87,396.53,0.0,1.0,51.37783047166,52.547537313193,51.050942701131,52.056549256254,144629100.0
381,AAPL,2013-06-27,399.25,401.39,393.54,393.78,0.0,1.0,52.413631479483,52.694571169817,51.66402137116,51.695528626151,84311500.0
382,AAPL,2013-06-26,403.9,404.79,395.66,398.07,0.0,1.0,53.024084544929,53.140923948854,51.942335456912,52.258720809111,91931000.0
383,AAPL,2013-06-25,405.7,407.79,398.83,402.63,0.0,1.0,53.26038895736,53.534764636238,52.358493783249,52.857358653936,78540700.0
384,AAPL,2013-06-24,407.4,408.66,398.05,402.54,0.0,1.0,53.483565346878,53.64897843558,52.256095204529,52.845543433315,120186500.0
